ENUM_VALUE,NAMESPACE,ID_ENUM_DATA
ge,intercall.com/confcommon/surchargecode,557
gf,intercall.com/confcommon/surchargecode,558
gh,intercall.com/confcommon/surchargecode,559
gi,intercall.com/confcommon/surchargecode,560
gl,intercall.com/confcommon/surchargecode,561
gm,intercall.com/confcommon/surchargecode,562
gn,intercall.com/confcommon/surchargecode,563
gp,intercall.com/confcommon/surchargecode,564
gq,intercall.com/confcommon/surchargecode,565
gr,intercall.com/confcommon/surchargecode,566
grd,intercall.com/confcommon/surchargecode,567
gs,intercall.com/confcommon/surchargecode,568
gt,intercall.com/confcommon/surchargecode,569
gu,intercall.com/confcommon/surchargecode,570
gw,intercall.com/confcommon/surchargecode,571
gy,intercall.com/confcommon/surchargecode,572
haw,intercall.com/confcommon/surchargecode,573
hk,intercall.com/confcommon/surchargecode,574
hkd,intercall.com/confcommon/surchargecode,575
hkl,intercall.com/confcommon/surchargecode,576
hkt,intercall.com/confcommon/surchargecode,577
hm,intercall.com/confcommon/surchargecode,578
hn,intercall.com/confcommon/surchargecode,579
hr,intercall.com/confcommon/surchargecode,580
ht,intercall.com/confcommon/surchargecode,581
hu,intercall.com/confcommon/surchargecode,582
i-at,intercall.com/confcommon/surchargecode,583
i-au,intercall.com/confcommon/surchargecode,584
i-be,intercall.com/confcommon/surchargecode,585
i-ch,intercall.com/confcommon/surchargecode,586
i-de,intercall.com/confcommon/surchargecode,587
i-dk,intercall.com/confcommon/surchargecode,588
i-es,intercall.com/confcommon/surchargecode,589
i-fr,intercall.com/confcommon/surchargecode,590
i-hk,intercall.com/confcommon/surchargecode,591
i-ie,intercall.com/confcommon/surchargecode,592
i-it,intercall.com/confcommon/surchargecode,593
i-jp,intercall.com/confcommon/surchargecode,594
i-nl,intercall.com/confcommon/surchargecode,595
i-pt,intercall.com/confcommon/surchargecode,596
i-se,intercall.com/confcommon/surchargecode,597
i-sg,intercall.com/confcommon/surchargecode,598
i-uk,intercall.com/confcommon/surchargecode,599
ibz,intercall.com/confcommon/surchargecode,600
id,intercall.com/confcommon/surchargecode,601
ie,intercall.com/confcommon/surchargecode,602
il,intercall.com/confcommon/surchargecode,603
in,intercall.com/confcommon/surchargecode,604
int,intercall.com/confcommon/surchargecode,605
io,intercall.com/confcommon/surchargecode,606
iq,intercall.com/confcommon/surchargecode,607
ir,intercall.com/confcommon/surchargecode,608
is,intercall.com/confcommon/surchargecode,609
it,intercall.com/confcommon/surchargecode,610
jm,intercall.com/confcommon/surchargecode,611
jo,intercall.com/confcommon/surchargecode,612
jp,intercall.com/confcommon/surchargecode,613
ke,intercall.com/confcommon/surchargecode,614
kg,intercall.com/confcommon/surchargecode,615
kh,intercall.com/confcommon/surchargecode,616
ki,intercall.com/confcommon/surchargecode,617
km,intercall.com/confcommon/surchargecode,618
kn,intercall.com/confcommon/surchargecode,619
kp,intercall.com/confcommon/surchargecode,620
kr,intercall.com/confcommon/surchargecode,621
kw,intercall.com/confcommon/surchargecode,622
ky,intercall.com/confcommon/surchargecode,623
kz,intercall.com/confcommon/surchargecode,624
l-at,intercall.com/confcommon/surchargecode,625
l-au,intercall.com/confcommon/surchargecode,626
l-be,intercall.com/confcommon/surchargecode,627
l-ch,intercall.com/confcommon/surchargecode,628
l-cn,intercall.com/confcommon/surchargecode,629
l-cz,intercall.com/confcommon/surchargecode,630
l-de,intercall.com/confcommon/surchargecode,631
l-dk,intercall.com/confcommon/surchargecode,632
l-es,intercall.com/confcommon/surchargecode,633
l-fi,intercall.com/confcommon/surchargecode,634
l-fr,intercall.com/confcommon/surchargecode,635
l-hk,intercall.com/confcommon/surchargecode,636
l-hu,intercall.com/confcommon/surchargecode,637
l-id,intercall.com/confcommon/surchargecode,638
l-ie,intercall.com/confcommon/surchargecode,639
l-in,intercall.com/confcommon/surchargecode,640
l-it,intercall.com/confcommon/surchargecode,641
l-jp,intercall.com/confcommon/surchargecode,642
l-lu,intercall.com/confcommon/surchargecode,643
l-my,intercall.com/confcommon/surchargecode,644
l-nl,intercall.com/confcommon/surchargecode,645
l-no,intercall.com/confcommon/surchargecode,646
l-nz,intercall.com/confcommon/surchargecode,647
l-ph,intercall.com/confcommon/surchargecode,648
l-pt,intercall.com/confcommon/surchargecode,649
l-ru,intercall.com/confcommon/surchargecode,650
l-se,intercall.com/confcommon/surchargecode,651
l-sg,intercall.com/confcommon/surchargecode,652
l-uk,intercall.com/confcommon/surchargecode,653
l-us,intercall.com/confcommon/surchargecode,654
la,intercall.com/confcommon/surchargecode,655
lb,intercall.com/confcommon/surchargecode,656
lc,intercall.com/confcommon/surchargecode,657
li,intercall.com/confcommon/surchargecode,658
link,intercall.com/confcommon/surchargecode,659
lk,intercall.com/confcommon/surchargecode,660
lr,intercall.com/confcommon/surchargecode,661
ls,intercall.com/confcommon/surchargecode,662
lt,intercall.com/confcommon/surchargecode,663
lu,intercall.com/confcommon/surchargecode,664
lv,intercall.com/confcommon/surchargecode,665
ly,intercall.com/confcommon/surchargecode,666
m-at,intercall.com/confcommon/surchargecode,667
m-au,intercall.com/confcommon/surchargecode,668
m-azo,intercall.com/confcommon/surchargecode,669
m-bd,intercall.com/confcommon/surchargecode,670
m-be,intercall.com/confcommon/surchargecode,671
m-bg,intercall.com/confcommon/surchargecode,672
m-br,intercall.com/confcommon/surchargecode,673
m-ca,intercall.com/confcommon/surchargecode,674
m-cf,intercall.com/confcommon/surchargecode,675
m-ch,intercall.com/confcommon/surchargecode,676
m-cm,intercall.com/confcommon/surchargecode,677
m-cn,intercall.com/confcommon/surchargecode,678
m-cny,intercall.com/confcommon/surchargecode,679
m-co,intercall.com/confcommon/surchargecode,680
m-cz,intercall.com/confcommon/surchargecode,681
m-de,intercall.com/confcommon/surchargecode,682
m-dk,intercall.com/confcommon/surchargecode,683
m-ec,intercall.com/confcommon/surchargecode,684
m-eg,intercall.com/confcommon/surchargecode,685
m-es,intercall.com/confcommon/surchargecode,686
m-fi,intercall.com/confcommon/surchargecode,687
m-fj,intercall.com/confcommon/surchargecode,688
m-fr,intercall.com/confcommon/surchargecode,689
m-gr,intercall.com/confcommon/surchargecode,690
m-gt,intercall.com/confcommon/surchargecode,691
m-hk,intercall.com/confcommon/surchargecode,692
m-hr,intercall.com/confcommon/surchargecode,693
m-ht,intercall.com/confcommon/surchargecode,694
m-hu,intercall.com/confcommon/surchargecode,695
m-id,intercall.com/confcommon/surchargecode,696
m-ie,intercall.com/confcommon/surchargecode,697
m-il,intercall.com/confcommon/surchargecode,698
m-in,intercall.com/confcommon/surchargecode,699
m-is,intercall.com/confcommon/surchargecode,700
m-it,intercall.com/confcommon/surchargecode,701
m-jo,intercall.com/confcommon/surchargecode,702
m-jp,intercall.com/confcommon/surchargecode,703
m-ke,intercall.com/confcommon/surchargecode,704
m-kh,intercall.com/confcommon/surchargecode,705
m-lb,intercall.com/confcommon/surchargecode,706
m-lu,intercall.com/confcommon/surchargecode,707
m-ly,intercall.com/confcommon/surchargecode,708
m-mc,intercall.com/confcommon/surchargecode,709
m-mo,intercall.com/confcommon/surchargecode,710
m-mt,intercall.com/confcommon/surchargecode,711
m-na,intercall.com/confcommon/surchargecode,712
m-nl,intercall.com/confcommon/surchargecode,713
m-no,intercall.com/confcommon/surchargecode,714
m-nz,intercall.com/confcommon/surchargecode,715
m-pa,intercall.com/confcommon/surchargecode,716
m-ph,intercall.com/confcommon/surchargecode,717
m-pk,intercall.com/confcommon/surchargecode,718
m-pl,intercall.com/confcommon/surchargecode,719
m-pt,intercall.com/confcommon/surchargecode,720
m-ro,intercall.com/confcommon/surchargecode,721
m-ru,intercall.com/confcommon/surchargecode,722
m-rw,intercall.com/confcommon/surchargecode,723
m-sa,intercall.com/confcommon/surchargecode,724
m-se,intercall.com/confcommon/surchargecode,725
m-sg,intercall.com/confcommon/surchargecode,726
m-sl,intercall.com/confcommon/surchargecode,727
m-th,intercall.com/confcommon/surchargecode,728
m-tr,intercall.com/confcommon/surchargecode,729
m-tw,intercall.com/confcommon/surchargecode,730
m-tz,intercall.com/confcommon/surchargecode,731
m-uk,intercall.com/confcommon/surchargecode,732
m-us,intercall.com/confcommon/surchargecode,733
m-vi,intercall.com/confcommon/surchargecode,734
m-za,intercall.com/confcommon/surchargecode,735
m-zm,intercall.com/confcommon/surchargecode,736
m-zw,intercall.com/confcommon/surchargecode,737
ma,intercall.com/confcommon/surchargecode,738
mc,intercall.com/confcommon/surchargecode,739
md,intercall.com/confcommon/surchargecode,740
mdr,intercall.com/confcommon/surchargecode,741
mg,intercall.com/confcommon/surchargecode,742
mh,intercall.com/confcommon/surchargecode,743
mk,intercall.com/confcommon/surchargecode,744
ml,intercall.com/confcommon/surchargecode,745
mm,intercall.com/confcommon/surchargecode,746
mn,intercall.com/confcommon/surchargecode,747
mo,intercall.com/confcommon/surchargecode,748
mp,intercall.com/confcommon/surchargecode,749
mq,intercall.com/confcommon/surchargecode,750
mr,intercall.com/confcommon/surchargecode,751
ms,intercall.com/confcommon/surchargecode,752
mt,intercall.com/confcommon/surchargecode,753
mu,intercall.com/confcommon/surchargecode,754
mv,intercall.com/confcommon/surchargecode,755
mw,intercall.com/confcommon/surchargecode,756
mx,intercall.com/confcommon/surchargecode,757
my,intercall.com/confcommon/surchargecode,758
mz,intercall.com/confcommon/surchargecode,759
na,intercall.com/confcommon/surchargecode,760
nat,intercall.com/confcommon/surchargecode,761
nc,intercall.com/confcommon/surchargecode,762
ne,intercall.com/confcommon/surchargecode,763
nf,intercall.com/confcommon/surchargecode,764
ng,intercall.com/confcommon/surchargecode,765
ni,intercall.com/confcommon/surchargecode,766
nl,intercall.com/confcommon/surchargecode,767
no,intercall.com/confcommon/surchargecode,768
np,intercall.com/confcommon/surchargecode,769
nr,intercall.com/confcommon/surchargecode,770
nu,intercall.com/confcommon/surchargecode,771
nz,intercall.com/confcommon/surchargecode,772
om,intercall.com/confcommon/surchargecode,773
pa,intercall.com/confcommon/surchargecode,774
pe,intercall.com/confcommon/surchargecode,775
pf,intercall.com/confcommon/surchargecode,776
pg,intercall.com/confcommon/surchargecode,777
ph,intercall.com/confcommon/surchargecode,778
pk,intercall.com/confcommon/surchargecode,779
pl,intercall.com/confcommon/surchargecode,780
pm,intercall.com/confcommon/surchargecode,781
pn,intercall.com/confcommon/surchargecode,782
pr,intercall.com/confcommon/surchargecode,783
ps,intercall.com/confcommon/surchargecode,784
pt,intercall.com/confcommon/surchargecode,785
pw,intercall.com/confcommon/surchargecode,786
py,intercall.com/confcommon/surchargecode,787
qa,intercall.com/confcommon/surchargecode,788
re,intercall.com/confcommon/surchargecode,789
ro,intercall.com/confcommon/surchargecode,790
ru,intercall.com/confcommon/surchargecode,791
rw,intercall.com/confcommon/surchargecode,792
s2,intercall.com/confcommon/surchargecode,793
s3,intercall.com/confcommon/surchargecode,794
s4,intercall.com/confcommon/surchargecode,795
s5,intercall.com/confcommon/surchargecode,796
sa,intercall.com/confcommon/surchargecode,797
sat,intercall.com/confcommon/surchargecode,798
sb,intercall.com/confcommon/surchargecode,799
sc,intercall.com/confcommon/surchargecode,800
sct,intercall.com/confcommon/surchargecode,801
sd,intercall.com/confcommon/surchargecode,802
se,intercall.com/confcommon/surchargecode,803
sg,intercall.com/confcommon/surchargecode,804
sh,intercall.com/confcommon/surchargecode,805
si,intercall.com/confcommon/surchargecode,806
sj,intercall.com/confcommon/surchargecode,807
sk,intercall.com/confcommon/surchargecode,808
sl,intercall.com/confcommon/surchargecode,809
sm,intercall.com/confcommon/surchargecode,810
sn,intercall.com/confcommon/surchargecode,811
so,intercall.com/confcommon/surchargecode,812
sr,intercall.com/confcommon/surchargecode,813
st,intercall.com/confcommon/surchargecode,814
sv,intercall.com/confcommon/surchargecode,815
sy,intercall.com/confcommon/surchargecode,816
sz,intercall.com/confcommon/surchargecode,817
t-au,intercall.com/confcommon/surchargecode,818
t-hk,intercall.com/confcommon/surchargecode,819
t-in,intercall.com/confcommon/surchargecode,820
t-sg,intercall.com/confcommon/surchargecode,821
t-uk,intercall.com/confcommon/surchargecode,822
tbg,intercall.com/confcommon/surchargecode,823
tc,intercall.com/confcommon/surchargecode,824
td,intercall.com/confcommon/surchargecode,825
tf,intercall.com/confcommon/surchargecode,826
tg,intercall.com/confcommon/surchargecode,827
th,intercall.com/confcommon/surchargecode,828
tj,intercall.com/confcommon/surchargecode,829
tk,intercall.com/confcommon/surchargecode,830
tl,intercall.com/confcommon/surchargecode,831
tm,intercall.com/confcommon/surchargecode,832
tn,intercall.com/confcommon/surchargecode,833
to,intercall.com/confcommon/surchargecode,834
tr,intercall.com/confcommon/surchargecode,835
tt,intercall.com/confcommon/surchargecode,836
tv,intercall.com/confcommon/surchargecode,837
tw,intercall.com/confcommon/surchargecode,838
tz,intercall.com/confcommon/surchargecode,839
ua,intercall.com/confcommon/surchargecode,840
ug,intercall.com/confcommon/surchargecode,841
uk,intercall.com/confcommon/surchargecode,842
um,intercall.com/confcommon/surchargecode,843
us,intercall.com/confcommon/surchargecode,844
uy,intercall.com/confcommon/surchargecode,845
uz,intercall.com/confcommon/surchargecode,846
va,intercall.com/confcommon/surchargecode,847
vc,intercall.com/confcommon/surchargecode,848
ve,intercall.com/confcommon/surchargecode,849
vg,intercall.com/confcommon/surchargecode,850
vi,intercall.com/confcommon/surchargecode,851
vn,intercall.com/confcommon/surchargecode,852
vu,intercall.com/confcommon/surchargecode,853
w-ad,intercall.com/confcommon/surchargecode,854
w-ae,intercall.com/confcommon/surchargecode,855
w-af,intercall.com/confcommon/surchargecode,856
w-ag,intercall.com/confcommon/surchargecode,857
